"Date","CoCa.1","CoCa.2","CoCa.3","CoCa.4","CoCa.5","CoCa.6","CoCa.7","CoCa.11","CoCa.12","CoCa.13","CoCa.14","CoCa.16","CoCa.17","CoCa.18","CoCa.19","CoCa.20","CoCa.21","CoCa.23","CoCa.24","CoCa.25","CoCa.26","CoCa.27","CoCa.29","CoCa.31","CoCa.32","CoCa.33","CoCa.34","CoCa.35","CoCa.36","CoCa.37","CoCa.38","CoCa.40","CoCa.41","CoCa.42","CoCa.43","CoCa.44","CoCa.45","CoCa.46","CoCa.47","CoCa.50","CoCa.52","CoCa.53","CoCa.54","CoCa.55","CoCa.57","CoCa.58","CoCa.62","CoCa.63","CoCa.64","CoCa.66","CoCa.67","CoCa.68","CoCa.69","CoCa.70","CoCa.71","CoCa.72","CoCa.73","CoCa.74","CoCa.75","CoCa.76","CoCa.77","CoCa.78","CoCa.79","CoCa.80","CoCa.81","CoCa.82","CoCa.83","CoCa.84","CoCa.85","CoCa.86","CoCa.87","CoCa.88","CoCa.89","CoCa.90","CoCa.91","CoCa.92","CoCa.93","CoCa.94","CoCa.95","CoCa.96","CoCa.97","CoCa.98","CoCa.99","CoCa.100","CoCa.101","CoCa.104","CoCa.106","CoCa.107","CoCa.108","CoCa.109","CoCa.110","CoCa.111","CoCa.112","CoCa.113","CoCa.114","CoCa.115","CoCa.116","CoCa.117","CoCa.118","CoCa.119","CoCa.120","CoCa.122","CoCa.123","CoCa.124","CoCa.127","CoCa.128","CoCa.130","CoCa.131","CoCa.133","CoCa.134","CoCa.135","CoCa.136","CoCa.137","CoCa.138","CoCa.139","CoCa.140","CoCa.141","CoCa.143","CoCa.144","CoCa.145","CoCa.146","CoCa.153","CoCa.154","CoCa.156","CoCa.158","CoCa.159","CoCa.160","CoCa.161","CoCa.162","CoCa.163","CoCa.164","CoCa.165","CoCa.166"
2002-11-25,14.91101,0,16.52302,16.52302,11.94249,11.94249,25.2,56.34497,1.054316,1.054316,2.594294,0,0,0,1.054316,1.62,2.594294,2.294534,9.702795,6.819628,16.93914,9.016766,9.016766,9.339787,9.339787,8.376701,8.376701,26.16713,23.3363,7.488492,0,0,0,0,0,0,0,0,0,7.12096,0,5.513245,19.79713,5.513245,0.1277614,0.1277614,6.650087,0,0.9,19.17487,26.28119,19.79713,88.71851,134.7216,81.2655,81.2655,31.99898,26.28119,82.27752,31.99898,0,1.79083,0.7921808,0.7921808,1.276658,7.74451,1.60844,1.60844,0,0.7921808,7.488492,4.836438,0,0,0,0,0,0,0,0,15.65079,19.89618,19.89618,52.20675,50.90444,0,21.06296,9.497452,36.43604,45.4133,0,6.68603,0,0,0,0,0,0,0,0,7.12096,15.95712,0.6080446,22.20834,22.20834,16.21516,6.651488,16.21516,0,0,6.650087,0,0,0,0,0,0,19.89618,1.317053,8.486971,8.486971,0.6080446,15.95712,19.5978,0,2.312416,2.312416,0,0,0.1277614,0,0,0
2002-11-26,2.840192,5.661826,3.922379,3.922379,0.1357101,0.1357101,0.63,3.876641,0,0,0,0,0,0,0,5.85,0,0,17.02147,0,8.795322,27.43075,27.43075,7.841425,7.841425,2.946288,2.946288,4.855313,1.285747,0.3763061,0,0,0,0,0,0,0,0,0,17.39157,0,10.07977,4.506412,10.07977,0,0,17.10022,0,0,0,4.999435,4.506412,43.63435,21.83076,59.0485,59.0485,7.184874,4.999435,26.19685,7.184874,0,0,0,0,0,0,0,0,0,0,0.3763061,0,0,0,0,0,0,0,0,0.646714,0,0.1433442,0.1433442,84.98351,34.39383,5.661826,8.805006,7.952231,7.298019,2.677098,0,0,0,0,0,0,0,0,0,0,17.39157,0,0,3.298269,3.298269,2.702527,1.885731,2.702527,0,0,17.10022,0,0,0,0,0,0,0.1433442,0.1505204,0.3214761,0.3214761,0,0,0.6949574,3.308745,3.006141,3.006141,3.308745,0,0,0,0,0
2002-11-27,11.87716,6.157752,17.06235,17.06235,9.567559,9.567559,20.97,0,0,0,0,0,0,0.05668791,0,3.15,0,0,0,0,0,10.95708,10.95708,16.83159,16.83159,33.21795,33.21795,44.60014,15.17181,0,0.1858304,0,0,0.1858304,0.07347789,0,0,0,0,8.353434,0.107956,17.0131,0,17.0131,4.567471,4.567471,12.84582,1.621004,0,0,3.933982,0,0.09353559,0,2.620277,2.620277,0,3.933982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800552,0,0,3.722568,1.451051,6.157752,0,0,0,0.194698,0,0.04231665,0.1330733,0,0.6571993,0.6571993,0,0.6571993,0,0,8.353434,0.4773499,3.454799,0,0,0,0,0,0,0,12.84582,0,0,0,0,0,0.107956,0,0,14.98079,14.98079,3.454799,0.4773499,15.42806,6.473631,2.697819,2.697819,6.473631,3.51742,4.567471,20.25,0,0
2002-11-28,19.62314,11.32365,67.90618,67.90618,0,0,4.68,0,0,0,0,30.85724,32.28662,3.854778,0,0,0,0,2.217782,11.33262,0.08884163,7.875403,7.875403,10.68831,10.68831,10.74529,10.74529,24.40546,97.13817,4.590934,5.50058,28.61119,17.42251,5.50058,16.45905,0,0,0,0,12.87251,33.41237,7.99142,13.70571,7.99142,24.53019,24.53019,14.70454,23.40572,13.41,8.382454,14.28801,13.70571,10.47599,43.22553,7.56559,7.56559,0,14.28801,28.37992,0,0,0,1.437661,1.437661,0.2553316,0,0,0,0,1.437661,4.590934,7.822413,4.705023,1.440856,4.879265,0.0485692,0.0485692,0.0485692,0.0485692,10.53763,8.085575,0,0,0,4.784547,11.32365,11.74001,12.2487,11.08218,5.889615,0,0.7616997,0,0,2.93549,2.93549,30.85724,2.93549,30.85724,30.85724,12.87251,13.3658,18.95993,0,0,3.326187,0.5828624,3.326187,0,0,14.70454,0,0,0,0,0,33.41237,0,3.537229,0,0,18.95993,13.3658,38.43115,11.50868,26.43863,26.43863,11.50868,22.74332,24.53019,27,0,0
2002-11-29,0,13.63797,0,0,6.853358,6.853358,11.16,0,6.005019,6.005019,6.272771,18.19917,15.96721,18.82038,6.005019,0,6.272771,35.75301,14.52647,11.08189,17.53142,2.73927,2.73927,0,0,1.964192,1.964192,4.511574,0,15.76723,11.52149,0,4.00573,11.52149,9.625604,4.804932,10.52197,5.260717,0,5.02119,6.315425,5.90307,7.303495,5.90307,2.171944,2.171944,3.80005,0,12.78,14.1192,7.23962,7.303495,2.7593,2.584812,0,0,7.219922,7.23962,18.48333,7.219922,0.3703488,6.603684,1.965782,1.965782,0,0,5.093392,5.093392,4.108059,1.965782,15.76723,12.74296,16.38828,22.37565,18.02001,15.78499,15.78499,15.78499,15.78499,18.03191,1.400966,3.898963,3.898963,0,7.921954,13.63797,10.14302,6.783894,38.4903,2.92047,5.469738,0,13.30733,5.469738,10.73425,10.73425,18.19917,10.73425,18.19917,18.19917,5.02119,0,3.288968,0,0,12.78503,29.79455,12.78503,26.30943,16.42415,3.80005,0,10.12916,0,0,0,6.315425,3.898963,8.24099,0,0,3.288968,0,0,0,4.971695,4.971695,0,7.754312,2.171944,9.629999,0,16.42415
2002-11-30,44.73302,0,17.3075,17.3075,1.017825,1.017825,24.57,0,0,0,0,4.727716,0.4109207,0.1700637,0,0,0,11.55611,2.93856,8.599751,0.977258,2.434907,2.434907,0,0,19.06422,19.06422,10.65591,12.98604,0,2.006968,0,0,2.006968,0,0,0,4.394246,2.106277,5.386367,29.74187,8.715382,20.29439,8.715382,2.427467,2.427467,21.64376,7.314286,0,5.317619,4.999435,20.29439,0,3.269943,0,0,11.67104,4.999435,0,11.67104,8.835463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30938,0,0,0,0,4.039412,0,0,0,0,0,0,0,0.04435776,0,0.3505063,0.3505063,4.727716,0.3505063,4.727716,4.727716,5.386367,10.02435,4.28395,15.17204,15.17204,8.783213,0,8.783213,0,0,21.64376,0,0,0,0,6.406153,29.74187,0,4.02642,0.1928857,0.1928857,4.28395,10.02435,13.27369,19.78054,11.90894,11.90894,19.78054,8.673637,2.427467,12.69,6.406153,0
2002-12-01,0,7.706627,0,0,0,0,0,0,0,0,0,1.646412,0.8024768,0,0,0,0,11.71175,1.355235,0,0,0,0,0,0,0,0,0,0,0,3.348475,0,0.2774004,3.348475,0,0,0,0.0648689,0,4.337851,8.496147,5.487749,0,5.487749,0,0,0,16.62362,1.879362,0,0,0,0,3.855017,0,0,0,0,6.240991,0,0.5769128,1.382533,0,0,0,0,1.000989,1.000989,0,0,0,0,0.5462561,0.6519868,0.1074397,4.818694,4.818694,4.818694,4.818694,15.10611,0,0,0,0,0,7.706627,0,6.478034,1.145283,9.165913,0,0,0,0,0,0,1.646412,0,1.646412,1.646412,4.337851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.496147,0,0,0,0,0,0,0.1336301,2.243765,5.522999,5.522999,2.243765,18.82143,0,0.7530615,0,0
2002-12-02,0,4.73214,1.466832,1.466832,3.598513,3.598513,2.005121,0,3.47475,3.47475,0,5.964361,4.279876,3.214111,3.47475,0,0,0,0,0,0,7.448019,7.448019,1.980837,1.980837,0,0,0,0,0.3503075,0,0.08325325,0,0,0,0,0,0,0,0.7436315,11.75138,1.992575,0.6626205,1.992575,0,0,8.676908,3.141005,5.176489,0,0.07571671,0.6626205,4.056154,2.173573,0,0,0.9795971,0.07571671,21.19636,0.9795971,0,1.666129,0.1499652,0.1499652,0,5.660758,0.4448839,0.4448839,0.1661372,0.1499652,0.3503075,1.007306,0.2549195,0,0.1074397,1.075246,1.075246,1.075246,1.075246,16.57988,0,0,0,3.198617,3.822908,4.73214,0,0,10.90508,2.104765,0,0,0,0,1.73867,1.73867,5.964361,1.73867,5.964361,5.964361,0.7436315,0,0,0,0,0,0,0,0.6465322,0,8.676908,0,0,0,0,0,11.75138,0,1.585359,0,0,0,0,0,15.36768,34.08095,34.08095,15.36768,10.92208,0,0,0,0
2002-12-03,0,17.23851,0,0,0,0,0,0,4.513181,4.513181,2.439606,0,9.228483,0.9717079,4.513181,0,2.439606,0,0,0,0,13.20055,13.20055,1.629802,1.629802,3.727295,3.727295,0.4247371,0.2942365,0,0,0,0,0,0,0,0,0,0,9.20244,9.863344,7.023012,0,7.023012,0,0,15.38586,0,3.758725,0,9.363632,0,0,4.634222,1.582487,1.582487,6.06806,9.363632,1.179173,6.06806,0,0,5.586205,5.586205,4.801875,6.552216,2.669303,2.669303,5.399457,5.586205,0,0,1.092512,0,0,0.9159501,0.9159501,0.9159501,0.9159501,6.222571,0,0,0,10.4141,5.316628,17.23851,19.64563,14.71439,1.07059,6.472719,0,0,0,0,0,0,0,0,0,0,9.20244,0,0,0,0,0,0,0,0,0,15.38586,0,0,0,0,0.1423125,9.863344,0,0,0,0,0,0,0,0,5.994475,5.994475,0,0,0,2.061011,0.1423125,0
2002-12-04,0.03409051,29.40686,0.4950559,0.4950559,0,0,0.7362554,0,0.8786725,0.8786725,0,0.3106438,0.7356037,0,0.8786725,0,0,0,0,0.8850713,0,1.877143,1.877143,1.053103,1.053103,4.74383,4.74383,0.02235458,0.3993209,0,2.002181,0,0.07925726,2.002181,0,1.165581,0.6417301,0.58382,1.326738,2.60271,9.114641,0.8166293,2.469767,0.8166293,25.42286,25.42286,0.7156212,0.1777927,10.32001,0,0.0252389,2.469767,0.6931402,1.394368,0,0,0.4353765,0.0252389,0.4889255,0.4353765,5.633383,4.750241,3.636657,3.636657,2.889264,0.08914579,8.119131,8.119131,6.022471,3.636657,0,0,5.389728,0,0,0,0,0,0,0.2046898,0.0778568,0,0,0,13.3422,29.40686,1.351287,24.58568,5.577028,3.462678,0,0,0.135462,0,0,0,0.3106438,0,0.3106438,0.3106438,2.60271,0,0,0,0,0,0,0,7.670223,9.326717,0.7156212,1.533178,0,3.894535,3.894535,3.735704,9.114641,0,0,0,0,0,0,15.23383,6.900638,4.613725,4.613725,6.900638,0,25.42286,13.67401,3.735704,9.326717
2002-12-05,0,1.69005,2.053566,2.053566,0,0,2.960687,0,0.4792758,0.4792758,2.356907,19.41524,5.316408,4.410059,0.4792758,6.698573,2.356907,0,0,2.284719,0,7.932443,7.932443,8.600342,8.600342,8.906783,8.906783,0,1.765419,0,4.556688,0,0,4.556688,0,0,2.887785,0,0,12.85863,4.654978,8.198957,16.89682,8.198957,7.520377,7.520377,19.0236,9.778599,5.077576,0,12.74565,16.89682,21.38466,6.643752,0.3413206,0.3413206,27.6192,12.74565,26.08562,27.6192,26.09682,38.53367,3.14927,3.14927,0,0,21.02076,21.02076,31.52452,3.14927,0,2.462302,17.37094,0.1003057,0,1.274365,1.274365,1.274365,1.274365,3.438789,0,0,0,0,8.380017,1.69005,0,5.460057,22.4575,3.779525,0,0,6.479599,0,16.75719,16.75719,19.41524,16.75719,19.41524,19.41524,12.85863,0,1.192056,0,0,0,0,0,2.70368,0.8448113,19.0236,0.5457073,0,6.243619,6.243619,20.74205,4.654978,0,0,0,0,1.192056,0,0.2227168,0,12.12366,12.12366,0,1.370297,7.520377,2.29882,20.74205,0.8448113
2002-12-06,4.295404,0,2.310261,2.310261,18.10329,18.10329,2.772707,8.098246,7.189137,7.189137,4.42437,7.921417,1.203715,7.997904,7.189137,7.692554,4.42437,8.375464,20.39802,17.51618,34.74769,15.0777,15.0777,11.40862,11.40862,13.36018,13.36018,5.90161,3.425753,10.9763,5.109014,0,0,5.109014,0.8884177,0.1990017,0,0.58382,2.889341,0.86757,0,3.233852,0.7830968,3.233852,11.38039,11.38039,4.949714,10.13418,0.989138,15.58757,0,0.7830968,1.437624,0,0,0,0,0,0,0,45.91547,10.35127,17.02105,17.02105,14.5684,20.45896,34.44143,34.44143,33.72584,17.02105,10.9763,11.15498,0,0,0.6983579,0,0,0,0,0,5.03474,12.73831,12.73831,0,2.000065,0,1.247342,2.961387,0,0.6336927,24.37291,14.31355,50.61763,24.37291,31.62582,31.62582,7.921417,31.62582,7.921417,7.921417,0.86757,20.50294,12.07274,19.27421,19.27421,12.96078,14.38993,12.96078,8.845736,9.259132,4.949714,3.638049,5.682669,3.059991,3.059991,17.36213,0,12.73831,19.17773,17.39618,17.39618,12.07274,20.50294,0,1.185386,0,0,1.185386,0,11.38039,3.765308,17.36213,9.259132
2002-12-07,0.5113577,0,0,0,4.687294,4.687294,1.817141,25.80502,45.09187,45.09187,21.74971,28.02007,27.81919,76.72755,45.09187,0,21.74971,3.996591,7.227919,36.59667,10.61735,0.484424,0.484424,0,0,0.6534867,0.6534867,0,0,0,9.493101,0,0,9.493101,12.43785,0,0,0,0,0.5577236,0,3.85449,0,3.85449,4.525537,4.525537,0.9243441,5.630103,0,19.73972,0,0,0,0,0,0,0,0,1.207934,0,2.104035,11.06026,17.28349,17.28349,49.6872,10.20719,1.779536,1.779536,3.405812,17.28349,0,1.231151,0,0,0,0,0,0,0,0,17.33611,15.36757,15.36757,0,0,0,0,0,0,0,44.33423,49.16198,29.98225,44.33423,25.84024,25.84024,28.02007,25.84024,28.02007,28.02007,0.5577236,5.964492,11.61621,6.424737,6.424737,0,2.521946,0,2.733068,0,0.9243441,0,0,1.483632,1.483632,0,0,15.36757,30.14739,1.911051,1.911051,11.61621,5.964492,0,0,0,0,0,0,4.525537,0,0,0
2002-12-08,0,0,0,0,0.9042418,0.9042418,2.898026,0,0,0,0,7.082679,0,0,0,0,0,0,0,5.022265,0,5.26811,5.26811,7.672609,7.672609,4.041937,4.041937,1.095375,0,0,0,0,0,0,1.643573,1.279297,0.1166782,0,1.326738,2.509756,0,0.195991,12.46931,0.195991,3.660361,3.660361,3.518471,1.037124,0,1.679011,14.10855,12.46931,4.261529,0,1.644545,1.644545,17.27901,14.10855,0.9490907,17.27901,0,1.524331,0,0,1.383591,0.3565832,0,0,0,0,0,0,2.731281,0,0,0.5973587,0.5973587,0.5973587,0.5973587,0,0,0,0,0.8554441,0.6835665,0,2.780532,0,0.1493847,3.824788,0,0,0,0,0.6295186,0.6295186,7.082679,0.6295186,7.082679,7.082679,2.509756,0,0,0,0,0,0,0,0,0,3.518471,0.2078885,3.827104,5.099986,5.099986,0.4625157,0,0,2.199046,0,0,0,0,0,0,0,0,0,0,3.660361,0,0.4625157,0
2002-12-09,0,2.129463,0,0,0,0,0.06266004,1.510284,0,0,0,0,0,0,0,0,0,0,6.115932,9.241791,8.475046,7.811337,7.811337,9.578224,9.578224,11.10927,11.10927,3.666152,2.795246,0,0,0,0,0,0,0,2.041869,0,0,15.43035,9.863344,37.30362,35.66103,37.30362,16.57145,16.57145,11.44994,6.667227,5.47323,7.759752,27.81327,35.66103,22.18049,45.85009,19.51734,19.51734,4.244921,27.81327,28.61652,4.244921,0,0,0,0,0,0,0,0,0,0,0,0,2.148607,0,0,33.8105,33.8105,33.8105,33.8105,14.1236,1.686897,7.547786,7.547786,24.65911,15.74734,2.129463,10.4205,0,27.08842,35.32837,0,6.536897,0,0,0,0,0,0,0,0,15.43035,0,0,14.24039,14.24039,6.519666,3.33787,6.519666,0,0.371717,11.44994,0,0.4928845,0,0,0,9.863344,7.547786,5.676608,0,0,0,0,10.64586,1.989754,2.896207,2.896207,1.989754,0.04030286,16.57145,5.747049,0,0.371717
2002-12-10,2.062476,0.270408,66.52085,66.52085,0,0,0,15.18096,23.60434,23.60434,22.3286,0,0.9027863,1.158575,23.60434,0,22.3286,0,3.370712,24.10276,14.9255,12.74641,12.74641,9.55315,9.55315,4.090343,4.090343,10.03721,5.233206,0,4.970932,4.662182,0,4.970932,1.732415,0,0,0.0648689,0,9.20244,7.845102,1.698589,0,1.698589,7.353997,7.353997,10.5256,21.83887,33.79555,20.80612,0.6562115,0,25.38947,0.3690973,1.148078,1.148078,0.897964,0.6562115,9.893553,0.897964,20.80279,16.4486,22.30733,22.30733,14.93465,19.61208,16.23826,16.23826,3.405812,22.30733,0,10.14767,9.359189,0,0,5.814291,5.814291,5.814291,5.814291,2.906596,14.76684,11.46901,11.46901,0,0.6835664,0.270408,0,0,10.30754,2.150029,5.088608,5.252059,5.802289,5.088608,0.9292894,0.9292894,0,0.9292894,0,0,9.20244,2.758578,2.003669,1.556508,1.556508,0,1.483498,0,19.51352,8.887415,10.5256,12.05753,14.58358,4.01817,4.01817,7.329095,7.845102,11.46901,21.86261,0,0,2.003669,2.758578,0,7.281654,0,0,7.281654,0,7.353997,5.905588,7.329095,8.887415
2002-12-11,0.5454482,0,4.180472,4.180472,0,0,0.7049254,2.421662,2.835715,2.835715,2.853098,25.44173,0.6687306,12.74432,2.835715,0,2.853098,12.82384,11.57162,0.9468205,20.74032,8.901291,8.901291,11.25817,11.25817,13.96526,13.96526,8.427678,4.896935,0,0,0.4578929,3.209919,0,0,0,0,0,0,2.974526,2.311213,3.429843,1.054169,3.429843,10.08263,10.08263,1.46106,11.94174,8.176874,2.314312,12.24087,1.054169,0.7701557,0,3.102915,3.102915,12.43544,12.24087,0,12.43544,4.411685,0,0,0,7.121426,0.3120103,0,0,4.901046,0,0,0,0,6.570021,21.16562,3.6638,3.6638,3.6638,3.6638,0,4.411885,4.601203,4.601203,0,26.05148,0,0,0,1.319565,0,2.27131,2.659841,6.140944,2.27131,5.665668,5.665668,25.44173,5.665668,25.44173,25.44173,2.974526,8.834904,2.460202,7.749424,7.749424,3.979877,9.197686,3.979877,9.609819,1.115151,1.46106,12.26542,0.6088574,0.803634,0.803634,5.656922,2.311213,4.601203,1.483078,2.023465,2.023465,2.460202,8.834904,7.305111,6.053933,9.160095,9.160095,6.053933,0,10.08263,16.28991,5.656922,1.115151
2002-12-12,35.84617,12.20216,14.42996,14.42996,2.565094,2.565094,10.16659,13.28008,0,0,0,0.09319314,0,0,0,5.315642,0,10.32163,14.73384,14.01706,51.86257,16.28876,16.28876,6.418915,6.418915,21.32303,21.32303,14.6199,11.202,13.81769,14.22239,6.077487,2.29846,14.22239,11.19406,1.279297,0.6417301,1.329812,1.208806,10.9066,11.16544,9.113583,22.8604,9.113583,37.76826,37.76826,29.90701,10.37124,28.28935,4.492488,32.07865,22.8604,16.04491,11.64707,6.360975,6.360975,43.56486,32.07865,33.10313,43.56486,0,0,0.4124044,0.4124044,0,0,0,0,0,0.4124044,13.81769,27.57033,28.80591,18.40609,8.917493,13.85872,13.85872,13.85872,13.85872,12.28139,15.64922,10.38104,10.38104,4.463186,13.64601,12.20216,23.41364,16.34932,6.846798,25.68719,0,0,0.067731,0,0.08993123,0.08993123,0.09319314,0.08993123,0.09319314,0.09319314,10.9066,6.635497,0,8.809175,8.809175,1.571004,0,1.571004,9.639208,7.028831,29.90701,13.90254,14.32265,1.607268,1.607268,0,11.16544,10.38104,4.525944,5.789359,5.789359,0,6.635497,48.73043,55.62845,41.89397,41.89397,55.62845,57.99582,37.76826,29.60721,0,7.028831
2002-12-13,12.54531,18.35394,13.76989,13.76989,6.163608,6.163608,10.40157,32.80961,36.6646,36.6646,15.34057,27.6473,16.45077,41.52183,36.6646,5.013125,15.34057,5.768992,7.922912,29.33085,21.44657,14.98687,14.98687,10.95729,10.95729,14.20729,14.20729,35.3426,13.09352,38.53383,14.80924,8.991352,15.81182,14.80924,36.24744,23.65277,13.76803,11.15745,26.4758,28.28898,15.07171,16.82256,4.156437,16.82256,1.430868,1.430868,20.24612,1.985352,7.418535,39.07103,3.382013,4.156437,22.66825,21.73573,44.86815,44.86815,0.7891199,3.382013,16.27834,0.7891199,17.9861,42.92941,27.96852,27.96852,13.71383,11.63353,53.71973,53.71973,47.51523,27.96852,38.53383,36.33761,19.04613,12.68867,4.942225,5.216933,5.216933,5.216933,5.216933,5.813191,27.84678,53.24249,53.24249,37.41638,32.05167,18.35394,37.68011,19.15647,31.96832,27.18089,14.41408,10.86477,47.9987,14.41408,46.79422,46.79422,27.6473,46.79422,27.6473,27.6473,28.28898,12.78638,5.605201,6.85526,6.85526,2.592156,0.8530111,2.592156,22.83434,38.38823,20.24612,35.36703,40.44553,44.01442,44.01442,33.40786,15.07171,53.24249,30.45423,9.808186,9.808186,5.605201,12.78638,26.5033,59.9043,17.98343,17.98343,59.9043,56.74643,1.430868,2.496994,33.40786,38.38823
2002-12-14,5.812432,0,5.280597,5.280597,2.269832,2.269832,6.266004,0.8592993,5.311974,5.311974,12.40478,18.04841,23.90712,9.156478,5.311974,0,12.40478,4.378874,8.09666,9.221208,8.898798,1.756037,1.756037,4.187339,4.187339,4.719627,4.719627,18.3084,9.121329,10.04215,1.449855,0,0,1.449855,0,0,0,0,0,16.73171,0,14.76466,19.63766,14.76466,5.024676,5.024676,4.562085,4.859668,0,3.879876,29.50428,19.63766,0,1.968519,0,0,6.748336,29.50428,2.703471,6.748336,0,10.28037,7.985649,7.985649,2.563713,16.22453,38.63075,38.63075,23.01,7.985649,10.04215,10.14767,0,0,0,0,0,0,0,3.807231,0,2.062608,2.062608,0,0.7088837,0,0,0,1.294667,0,0,1.32992,6.976294,0,13.27985,13.27985,18.04841,13.27985,18.04841,18.04841,16.73171,0,1.369597,0,0,0,0,0,0,2.365472,4.562085,19.51553,1.420667,21.23449,21.23449,0,0,2.062608,1.483078,7.812824,7.812824,1.369597,0,2.850775,3.25981,8.587591,8.587591,3.25981,1.97484,5.024676,9.908706,0,2.365472
2002-12-15,0,4.157523,0,0,0,0,0,11.43129,0,0,0,0.9629959,5.650774,1.607055,0,0,0,0.06950593,0,6.092584,1.17709,4.420369,4.420369,1.629802,1.629802,0,0,0,1.28203,0,2.589027,12.821,2.456975,2.589027,7.285026,0,3.383668,0,0,4.244896,9.928449,0,1.02405,0,0,0,4.740991,0,6.132656,3.131128,7.672626,1.02405,2.90092,0,0.8688163,0.8688163,3.972811,7.672626,0.977851,3.972811,2.714884,6.203672,3.824113,3.824113,0.1627754,4.947592,3.818587,3.818587,2.699729,3.824113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.157523,0,0,0,0,0,2.163939,0.812772,0,0.9592665,0.9592665,0.9629959,0.9592665,0.9629959,0.9629959,4.244896,0,0,0,0,0,0,0,0,0,4.740991,0,0,1.823631,1.823631,0,9.928449,0,8.719474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-12-16,1.090896,0,0,0,3.616967,3.616967,0,17.47242,16.93441,16.93441,6.946674,15.25261,15.11331,7.885783,16.93441,0,6.946674,4.170356,3.440212,36.926,20.38719,5.237834,5.237834,1.629802,1.629802,0.5566739,0.5566739,0,0,0.07784612,9.182417,0,0,9.182417,0,0.1990017,4.55045,0,0,11.52629,0,0.391982,1.777027,0.391982,5.490541,5.490541,13.44772,15.94208,0.989138,20.66998,0,1.777027,5.570793,0,0.6826413,0.6826413,0,0,0,0,17.1377,6.877214,12.89701,12.89701,1.668448,7.265383,8.564014,8.564014,2.159783,12.89701,0.07784612,0,0,0,0,1.314189,1.314189,1.314189,1.314189,1.350953,10.53662,85.70023,85.70023,0,0.6582491,0,0,0,2.53954,0.04526377,44.9239,50.53698,26.59571,44.9239,11.75101,11.75101,15.25261,11.75101,15.25261,15.25261,11.52629,0,0.4058064,7.21955,7.21955,0.4451178,5.600204,0.4451178,1.733882,3.582,13.44772,7.899763,4.6969,3.0909,3.0909,3.664547,0,85.70023,30.58208,0,0,0.4058064,0,0,0,0,0,0,0,5.490541,0,3.664547,3.582
2002-12-17,0,0,0.05500622,0.05500622,0,0,0,24.89364,0,0,0,0,0,0,0,0,0,0,0,1.852475,9.98172,2.815715,2.815715,0,0,0,0,0,0,0,5.005453,3.413383,0,5.005453,0,0,0,0,0,3.563234,0,0,0,0,0,0,2.117046,1.007492,1.54965,10.95895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.420455,4.420455,4.420455,4.420455,0,13.41732,10.94769,10.94769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563234,0,0,0,0,0,0,0,0,0,2.117046,0,0,0,0,0,0,10.94769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-12-18,0,0,1.741863,1.741863,0,0,0,104.6783,63.86351,63.86351,71.57555,2.236635,48.75047,59.76003,63.86351,10.32877,71.57555,17.23747,16.61031,10.37386,60.52595,0,0,0,0,0,0,0,0,0,0,0,7.767211,0,0,1.93316,0,2.302846,13.4148,0,0,0,0,0,0,0,0,0,0,15.88253,0.8328837,0,1.720015,0,10.98432,10.98432,18.61234,0.8328837,3.393718,18.61234,0,5.955525,12.25966,12.25966,18.43432,9.494027,0,0,5.23332,12.25966,0,0,0,0,0,0.8761262,0.8761262,0.8761262,0.8761262,0,87.87437,32.72974,32.72974,0,11.62063,0,0,0,0,0,40.44679,47.60664,24.0445,40.44679,13.9993,13.9993,2.236635,13.9993,2.236635,2.236635,0,0,0,0.5629924,0.5629924,9.740225,13.01769,9.740225,0,0,0,0,0,0,0,0,0,32.72974,20.8398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-12-19,0.4602219,0,0.3483727,0.3483727,3.91223,3.91223,0,0.2603937,0,0,0,1.428962,0,0,0,7.735772,0,0.5908004,1.528983,0,0.2825015,0,0,0,0,0,0,0,0,2.023999,0.9320499,29.30515,3.487319,0.9320499,3.198304,0,0,0,0.02948307,0,0,0,0,0,0,0,0,0,3.956552,0.9983307,0,0,0,0,0,0,0,0,0,0,0,0,0.1499652,0.1499652,0,10.96493,0,0,0,0.1499652,2.023999,3.394993,2.694864,0,0,9.995803,9.995803,9.995803,9.995803,3.438789,0.2335704,0,0,0,0,0,0,0,0,0,6.420819,4.372959,0,6.420819,1.678716,1.678716,1.428962,1.678716,1.428962,1.428962,0,1.192898,1.141331,0,0,0,4.005445,0,0.3820418,0,0,0,0,0,0,0,0,0,1.073953,4.665212,4.665212,1.141331,1.192898,0,0,0,0,0,0,0,0,0,0
